file_id,details_url,title,description,subject,collection,creator,date,rights,format,image_url,filepath,filename,file_size_kb,downloaded_at
889435,https://collections.lib.utah.edu/details?id=889435,Bone Marrow Maturation - Reticulocytes | Health Education Assets Library (HEAL),reticulocytes,,,,,,image,https://collections.lib.utah.edu/dl_files/b4/6f/b46f2c3d0232e4907cd034108f2d522cc0244000.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889435.jpg,heal_889435.jpg,248,2026-02-03T14:46:02.133206
889601,https://collections.lib.utah.edu/details?id=889601,Fetal Reticulocytes in Sickle Cell Anemia | Health Education Assets Library (HEAL),fetal reticulocytes with Betke stain,,,,,,image,https://collections.lib.utah.edu/dl_files/32/80/328029d9de744de36c9c33d4b80fe9e312aa70bc.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889601.jpg,heal_889601.jpg,83,2026-02-03T14:46:03.593370
889846,https://collections.lib.utah.edu/details?id=889846,Fetal Reticulocytes in Sickle Cell Anemia | Health Education Assets Library (HEAL),fetal reticulocytes with Betke stain,,,,,,image,https://collections.lib.utah.edu/dl_files/eb/9a/eb9a637eccb73a13f72f5e3b499f1b835bcb1cbd.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889846.jpg,heal_889846.jpg,194,2026-02-03T14:46:05.183030
889978,https://collections.lib.utah.edu/details?id=889978,Red Blood Cell Inclusions - Reticulocytes | Health Education Assets Library (HEAL),reticulocytes,,,,,,image,https://collections.lib.utah.edu/dl_files/1a/bc/1abc38824f74235c1beaa172c675df23c98a1e3f.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889978.jpg,heal_889978.jpg,99,2026-02-03T14:46:06.738529
889986,https://collections.lib.utah.edu/details?id=889986,Red Blood Cell Inclusions - Reticulocytes | Health Education Assets Library (HEAL),reticulocytes,,,,,,image,https://collections.lib.utah.edu/dl_files/b7/15/b715e206557a3a7453fe3b9f75dda8121f8f8977.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889986.jpg,heal_889986.jpg,232,2026-02-03T14:46:09.827325
890165,https://collections.lib.utah.edu/details?id=890165,Bone Marrow Maturation - Reticulocytes | Health Education Assets Library (HEAL),supravital stain of reticulocytes of varying maturity,,,,,,image,https://collections.lib.utah.edu/dl_files/db/6e/db6e241669f85f31e298afa7c39a905dde6e3db5.jpg,data/medical_images/heal/hematology/reticulocytes/heal_890165.jpg,heal_890165.jpg,118,2026-02-03T14:46:11.040047
889684,https://collections.lib.utah.edu/details?id=889684,Bone Marrow Maturation - Reticulocytes | Health Education Assets Library (HEAL),reticulocytes,,,,,,image,https://collections.lib.utah.edu/dl_files/2d/3f/2d3f8672edf072789232fe483e2e1e3f66205989.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889684.jpg,heal_889684.jpg,224,2026-02-03T14:46:12.474772
889430,https://collections.lib.utah.edu/details?id=889430,Bone Marrow Maturation - Reticulocytes | Health Education Assets Library (HEAL),supravital stain of reticulocytes of varying maturity,,,,,,image,https://collections.lib.utah.edu/dl_files/08/58/0858edb053d5db206f6225b6b15474fdbef92a08.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889430.jpg,heal_889430.jpg,253,2026-02-03T14:46:14.045358
889924,https://collections.lib.utah.edu/details?id=889924,Heinz Bodies and Reticulocytes in Alpha Thalassemia Major in Post Splenectomy Patient | Health Education Assets Library (HEAL),supravital stain of Hb H bodies (Heinz bodies = B4) & reticulocytes,,,,,,image,https://collections.lib.utah.edu/dl_files/9e/89/9e89bdee67fc2e9b2a9924e7bbfe2eab96ee317f.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889924.jpg,heal_889924.jpg,121,2026-02-03T14:46:15.444686
889610,https://collections.lib.utah.edu/details?id=889610,Heinz Bodies and Reticulocytes in Alpha Thalassemia Major in Post Splenectomy Patient | Health Education Assets Library (HEAL),supravital stain of Hb H bodies (Heinz bodies = B4) & reticulocytes,,,,,,image,https://collections.lib.utah.edu/dl_files/5e/a7/5ea7e754dd55de256eb8c68575aa11c6fb036fb2.jpg,data/medical_images/heal/hematology/reticulocytes/heal_889610.jpg,heal_889610.jpg,170,2026-02-03T14:46:17.047319
