file_id,details_url,title,description,subject,collection,creator,date,rights,format,image_url,filepath,filename,file_size_kb,downloaded_at
871135,https://collections.lib.utah.edu/details?id=871135,Basal cell carcinoma | Health Education Assets Library (HEAL),"Basal cell carcinoma. This patient had spent her younger years in Chihuahua, Mexico, and had been exposed to a lot of sunlight as a young person. This basal cell carcinoma originated within the epidermis and extended through the skin fat, and attached to the underlying muscle.",,,,,,image,https://collections.lib.utah.edu/dl_files/77/1f/771f40f0a924f0dba208dcf2c93fa841e0c682d3.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_871135.jpg,heal_871135.jpg,48,2026-02-03T14:47:40.141614
870045,https://collections.lib.utah.edu/details?id=870045,Basal cell carcinoma | Health Education Assets Library (HEAL),Basal cell carcinoma,,,,,,image,https://collections.lib.utah.edu/dl_files/29/b3/29b32b93e6a37fb974698a72f95e435a46887758.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_870045.jpg,heal_870045.jpg,55,2026-02-03T14:47:41.745692
871568,https://collections.lib.utah.edu/details?id=871568,Basal cell carcinoma | Health Education Assets Library (HEAL),This is a basal cell carcinoma on the edge of the nose.,,,,,,image,https://collections.lib.utah.edu/dl_files/f7/26/f7267b36282e6cd579106b1cf74633ca3e69923d.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_871568.jpg,heal_871568.jpg,18,2026-02-03T14:47:43.132595
871012,https://collections.lib.utah.edu/details?id=871012,Basal cell carcinoma | Health Education Assets Library (HEAL),Close-up of basal cell carcinoma on the left cheek presumably induced by radiation and/or sunlight.,,,,,,image,https://collections.lib.utah.edu/dl_files/a2/61/a261e97477abf7d619e1ce323027a96b65ab5cf7.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_871012.jpg,heal_871012.jpg,22,2026-02-03T14:47:44.557481
890232,https://collections.lib.utah.edu/details?id=890232,Basal cell carcinoma: excision removal | Health Education Assets Library (HEAL),"This person had a basal cell carcinoma, and the epidermis and dermis were excised. The danger area where the temporal branch of the facial nerve may lie and be quite close to the undersurface of the skin is shown by the straight lines drawn from ear to forehead. The surgeon should be careful to undermine if possible just beneath the skin in this area to avoid injuring this motor nerve.",,,,,,image,https://collections.lib.utah.edu/dl_files/51/ab/51ab65033bb2f0b372fc8c8ed6d1365adaefc892.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_890232.jpg,heal_890232.jpg,22,2026-02-03T14:47:46.973834
871004,https://collections.lib.utah.edu/details?id=871004,Basal cell carcinoma: excision removal | Health Education Assets Library (HEAL),This gentleman had two basal cell carcinomas.,,,,,,image,https://collections.lib.utah.edu/dl_files/0d/be/0dbe8bd129913dd8ab1d8ab58b19bea4f397f366.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_871004.jpg,heal_871004.jpg,17,2026-02-03T14:47:48.413894
889295,https://collections.lib.utah.edu/details?id=889295,Basal cell carcinoma: excision removal | Health Education Assets Library (HEAL),This demonstrates the wound one week after the surgery.  The eversion will disappear within several weeks because of the downward and lateral pulling forces on the wound.,,,,,,image,https://collections.lib.utah.edu/dl_files/74/ac/74ac387a98c8151ad52bd34bd1c8752593061552.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_889295.jpg,heal_889295.jpg,19,2026-02-03T14:47:49.636634
870641,https://collections.lib.utah.edu/details?id=870641,Basal cell carcinoma: excision removal | Health Education Assets Library (HEAL),"A layered closure was done using 4-0 absorbable suture as a deep dermal suture, and 4-0 nonabsorbable monofilament suture in a running pattern. Note the wound eversion.",,,,,,image,https://collections.lib.utah.edu/dl_files/e1/11/e11134a77260ad517e47abc832cdd067ccafdbc6.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_870641.jpg,heal_870641.jpg,19,2026-02-03T14:47:50.867077
871017,https://collections.lib.utah.edu/details?id=871017,Radiation therapy for acne vulgaris | Health Education Assets Library (HEAL),"This patient had radiation therapy for her acne vulgaris, and has a scar demonstrating previous thyroidectomy for thyroid cancer presumably induced by the radiation, and has developed a basal cell carcinoma on her left cheek.",,,,,,image,https://collections.lib.utah.edu/dl_files/06/e7/06e7d6f7061a693fdecb06a8cce1b3bdfbba2fbb.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_871017.jpg,heal_871017.jpg,24,2026-02-03T14:47:52.187631
870883,https://collections.lib.utah.edu/details?id=870883,Shave biopsy | Health Education Assets Library (HEAL),Diagnosis of basal or squamous cell carcinoma can be achieved usually by using a shave biopsy. The double-edged blade is held between the thumb and third finger to ensure stability.,,,,,,image,https://collections.lib.utah.edu/dl_files/a5/0b/a50bf48762093c8999b481206c105954ad358f98.jpg,data/medical_images/heal/dermatology/basal_cell_carcinoma/heal_870883.jpg,heal_870883.jpg,37,2026-02-03T14:47:55.799359
