file_id,details_url,title,description,subject,collection,creator,date,rights,format,image_url,filepath,filename,file_size_kb,downloaded_at
870385,https://collections.lib.utah.edu/details?id=870385,Atrial flutter with 2:1 AV conduction | Health Education Assets Library (HEAL),Atrial flutter with 2:1 AV block is one of the most frequently missed ECG rhythm diagnoses because the flutter waves are often hard to find. In this example two flutter waves for each QRS are best seen in lead III and V1.  The ventricular rate at 150 bpm should always prompt us to consider atrial flutter with 2:1 conduction as a diagnostic consideration.,,,,,,image,https://collections.lib.utah.edu/dl_files/17/3d/173d96d4a29f66494a824cbe7feccabe579319da.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_870385.png,heal_870385.png,63,2026-02-03T15:02:12.329792
870363,https://collections.lib.utah.edu/details?id=870363,Atrial flutter with 3:2 AV conduction | Health Education Assets Library (HEAL),"This 12-lead ECG shows a subtle bigeminal rhythm resulting from atrial flutter with a 3:2 AV conduction ratio; RR intervals alternate by a small duration.  This is uncommon! The impulses from the atrial flutter conduct through the AV junction in a Wenckebach sequence; for every 3 flutter waves the second conducts more slowly than the first, and the third flutter wave is blocked.",,,,,,image,https://collections.lib.utah.edu/dl_files/a4/a1/a4a19a89c0cd65796c25d97635e479eecbc4a8e7.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_870363.png,heal_870363.png,77,2026-02-03T15:02:13.740317
869804,https://collections.lib.utah.edu/details?id=869804,Atrial flutter with 2:1 AV conduction | Health Education Assets Library (HEAL),"In this example of atrial flutter with 2:1 AV conduction the flutter waves are very hard to see.  Atrial flutter with 2:1 block must be considered, however, because the heart rate is about 150 bpm.  A careful look at V1 shows the two flutter waves for each QRS complex complex.  One flutter wave immediately follows the QRS and the other is just before the QRS.",,,,,,image,https://collections.lib.utah.edu/dl_files/51/f6/51f6ade6aca365186cfdbab990502ddc6d6ce94e.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_869804.png,heal_869804.png,73,2026-02-03T15:02:15.150828
869711,https://collections.lib.utah.edu/details?id=869711,Atrial flutter with variable AV block and rate-dependent LBBB | Health Education Assets Library (HEAL),"The basic rhythm is atrial flutter with variable AV block.  When 2:1 conduction ratios occur there is a rate-dependent LBBB.  Don't be fooled by the wide QRS tachycardia on the bottom strip.  It's not ventricular tachycardia, but atrial flutter with 2:1 conduction and LBBB.  Lidocaine is not needed because there is no ventricular ectopy.",,,,,,image,https://collections.lib.utah.edu/dl_files/22/1c/221c91783ad12bf27433262fa2ce7427725b28fa.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_869711.png,heal_869711.png,34,2026-02-03T15:02:16.559152
869593,https://collections.lib.utah.edu/details?id=869593,Atrial flutter with 3:2 conduction ratio:  frontal plane leads | Health Education Assets Library (HEAL),Note the subtle bigeminy in the RR intervals.  The best way to identify the flutter waves in this example is to imagine what lead III would look like if the QRS complexs disappeared; what remains  is a reasonable saw-tooth pattern characteristic of atrial flutter with a flutter rate of about 300 bpm.,,,,,,image,https://collections.lib.utah.edu/dl_files/f6/dc/f6dc0d71acd774fc8b064679504d2b7182c707dc.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_869593.png,heal_869593.png,56,2026-02-03T15:02:20.599376
869689,https://collections.lib.utah.edu/details?id=869689,Atrial flutter with variable AV block - marquette | Health Education Assets Library (HEAL),Atrial flutter with variable AV block - marquette,,,,,,image,https://collections.lib.utah.edu/dl_files/e4/83/e4831a7bfade2570e541e2fd84821b55296baf72.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_869689.png,heal_869689.png,51,2026-02-03T15:02:21.842769
870135,https://collections.lib.utah.edu/details?id=870135,"Atrial flutter with 2:1 conduction: leads II, III, V1 | Health Education Assets Library (HEAL)","Atrial flutter with 2:1 conduction: leads II, III, V1",,,,,,image,https://collections.lib.utah.edu/dl_files/04/6d/046dd6a16dd89e3d1a1abab9da5bac6427f8ae34.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_870135.png,heal_870135.png,33,2026-02-03T15:02:23.085472
870193,https://collections.lib.utah.edu/details?id=870193,Atrial flutter with 2:1 AV conduction:  lead V1 | Health Education Assets Library (HEAL),The arrows point to two flutter waves for each QRS complex.  Atrial rate = 280; ventricular rate = 140.,,,,,,image,https://collections.lib.utah.edu/dl_files/f5/b3/f5b3b9fe4617cdd68a44c19b8cfd3faf2f92d029.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_870193.png,heal_870193.png,20,2026-02-03T15:02:24.513671
869821,https://collections.lib.utah.edu/details?id=869821,Atrial flutter with 2:1 and 4:1 conduction and rate dependent LBBB | Health Education Assets Library (HEAL),"In this example of atrial flutter with variable AV conduction, the faster rates are associated with rate-related LBBB.  Don't confuse this for ventricular tachycardia.",,,,,,image,https://collections.lib.utah.edu/dl_files/3b/ec/3bece182ee39b8cf6460f20e6c51aa093d70e8f4.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_869821.png,heal_869821.png,43,2026-02-03T15:02:26.882173
870434,https://collections.lib.utah.edu/details?id=870434,"Atrial flutter with 2:1 AV conduction:  leads II, III, V1 | Health Education Assets Library (HEAL)","In leads II and III, the one of the flutter waves occurs at the end of the QRS complex and might be mistaken for part of the QRS itself; i.e., the S wave. In lead V1, the two flutter waves for every QRS are more easily identified.",,,,,,image,https://collections.lib.utah.edu/dl_files/e5/52/e5529a79712d8210fb5a2eccd39c44d48bd82e6b.png,data/medical_images/heal/cardiology/atrial_flutter_ECG/heal_870434.png,heal_870434.png,29,2026-02-03T15:02:29.004289
